Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.31.69.25-18.219.32.43-80-59080-6,18.219.32.43,59080,172.31.69.25,80,6,20/02/2018 10:32:14,1212323,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,811.6648781,5.774038767,202053.8333,494738.7301,1211935.0,2.0,352.0,176.0,246.0731599,350.0,2.0,1212319.0,404106.3333,699600.1667,1211935.0,27.0,0,0,0,0,72,92,2.474588043,3.299450724,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.24.42-80-59501-6,18.216.24.42,59501,172.31.69.25,80,6,20/02/2018 11:07:40,1219923,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,806.6082859,5.738067075,203320.5,497854.1469,1219561.0,8.0,324.0,162.0,175.3624817,286.0,38.0,1219915.0,406638.3333,704011.696,1219561.0,30.0,0,0,0,0,72,92,2.459171603,3.278895471,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.115.60-80-59826-6,18.218.115.60,59826,172.31.69.25,80,6,20/02/2018 10:34:21,12049810,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165977721,12000000.0,0.0,12000000.0,12000000.0,12000000.0,12000000.0,0.0,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.165977721,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,12000000.0,0.0,12000000.0,12000000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.5.43-80-51420-6,18.219.5.43,51420,172.31.69.25,80,6,20/02/2018 10:49:55,29915892,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066854099,29900000.0,0.0,29900000.0,29900000.0,29900000.0,29900000.0,0.0,29900000.0,29900000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.066854099,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,29900000.0,0.0,29900000.0,29900000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.115.60-80-52211-6,18.218.115.60,52211,172.31.69.25,80,6,20/02/2018 10:53:57,25421660,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078673069,25400000.0,0.0,25400000.0,25400000.0,25400000.0,25400000.0,0.0,25400000.0,25400000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.078673069,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,25400000.0,0.0,25400000.0,25400000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.5.43-80-60710-6,18.219.5.43,60710,172.31.69.25,80,6,20/02/2018 11:09:44,1235810,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,796.238904,5.664301147,205968.3333,504338.0293,1235444.0,9.0,334.0,167.0,196.5756852,306.0,28.0,1235798.0,411932.6667,713181.7516,1235444.0,23.0,0,0,0,0,72,92,2.427557634,3.236743512,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.200.189-80-56181-6,18.216.200.189,56181,172.31.69.25,80,6,20/02/2018 10:24:27,1170480,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,840.6807464,5.980452464,195080.0,477634.3469,1170047.0,12.0,395.0,197.5,177.4838021,323.0,72.0,1170468.0,390156.0,675405.4434,1170047.0,26.0,0,0,0,0,72,92,2.563051056,3.417401408,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.229.235-80-51525-6,18.218.229.235,51525,172.31.69.25,80,6,20/02/2018 10:14:46,1075719,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,914.737027,6.507275599,179286.5,438961.5607,1075313.0,4.0,348.0,174.0,213.5462479,325.0,23.0,1075713.0,358571.0,620716.7971,1075313.0,54.0,0,0,0,0,72,92,2.7888324,3.718443199,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.11.51-80-49317-6,18.218.11.51,49317,172.31.69.25,80,6,20/02/2018 10:46:32,21053097,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949979,21100000.0,0.0,21100000.0,21100000.0,21100000.0,21100000.0,0.0,21100000.0,21100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0949979,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,21100000.0,0.0,21100000.0,21100000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.115.60-80-55291-6,18.218.115.60,55291,172.31.69.25,80,6,20/02/2018 11:00:47,1714531,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,573.9178819,4.08274916,285755.1667,699301.8994,1713199.0,4.0,1297.0,648.5,415.0716806,942.0,355.0,1714526.0,571508.6667,988733.0342,1713199.0,31.0,0,0,0,0,72,92,1.74974964,2.33299952,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.229.235-80-65518-6,18.218.229.235,65518,172.31.69.25,80,6,20/02/2018 10:44:38,1363005,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,721.9342556,5.135711168,227167.5,556270.0708,1362649.0,4.0,327.0,163.5,218.4959954,318.0,9.0,1363001.0,454333.6667,786624.1678,1362649.0,25.0,0,0,0,0,72,92,2.201019072,2.934692096,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.24.42-80-60888-6,18.216.24.42,60888,172.31.69.25,80,6,20/02/2018 11:10:38,1145296,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,859.1665386,6.111957084,190882.6667,467367.2357,1144892.0,4.0,381.0,190.5,245.3660531,364.0,17.0,1145289.0,381763.0,660889.1247,1144892.0,19.0,0,0,0,0,72,92,2.619410179,3.492546905,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.32.43-80-52410-6,18.219.32.43,52410,172.31.69.25,80,6,20/02/2018 10:52:56,1872062,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,525.6236172,3.739192399,312010.3333,764068.6913,1871659.0,4.0,359.0,179.5,195.8685784,318.0,41.0,1872058.0,624019.3333,1080487.658,1871659.0,39.0,0,0,0,0,72,92,1.602511028,2.136681371,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.11.51-80-61747-6,18.218.11.51,61747,172.31.69.25,80,6,20/02/2018 11:13:03,18657493,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107195538,18700000.0,0.0,18700000.0,18700000.0,18700000.0,18700000.0,0.0,18700000.0,18700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.107195538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,18700000.0,0.0,18700000.0,18700000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.55.126-80-64139-6,18.218.55.126,64139,172.31.69.25,80,6,20/02/2018 10:42:19,681760,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933583666,681760.0,0.0,681760.0,681760.0,681760.0,681760.0,0.0,681760.0,681760.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2.933583666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.229.235-80-56572-6,18.218.229.235,56572,172.31.69.25,80,6,20/02/2018 10:25:34,7900140,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253160071,7900140.0,0.0,7900140.0,7900140.0,7900140.0,7900140.0,0.0,7900140.0,7900140.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.253160071,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,7900140.0,0.0,7900140.0,7900140.0,DDoS attacks-LOIC-HTTP
172.31.69.25-52.14.136.135-80-58892-6,52.14.136.135,58892,172.31.69.25,80,6,20/02/2018 10:30:36,39742214,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050324323,39700000.0,0.0,39700000.0,39700000.0,39700000.0,39700000.0,0.0,39700000.0,39700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.050324323,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,39700000.0,0.0,39700000.0,39700000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.229.235-80-55641-6,18.218.229.235,55641,172.31.69.25,80,6,20/02/2018 10:23:34,1139548,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,863.500265,6.142786438,189924.6667,465010.3413,1139123.0,2.0,397.0,198.5,277.892965,395.0,2.0,1139543.0,379847.6667,657551.754,1139123.0,22.0,0,0,0,0,72,92,2.632622759,3.510163679,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.9.1-80-52322-6,18.219.9.1,52322,172.31.69.25,80,6,20/02/2018 10:51:13,1320260,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,745.3077424,5.301985972,220043.3333,538745.0447,1319752.0,10.0,472.0,236.0,291.3279938,442.0,30.0,1320247.0,440082.3333,761816.3105,1319752.0,26.0,0,0,0,0,72,92,2.272279702,3.02970627,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.9.1-80-55355-6,18.219.9.1,55355,172.31.69.25,80,6,20/02/2018 10:22:25,29999515,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667744,30000000.0,0.0,30000000.0,30000000.0,30000000.0,30000000.0,0.0,30000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.066667744,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,30000000.0,0.0,30000000.0,30000000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.11.51-80-60809-6,18.218.11.51,60809,172.31.69.25,80,6,20/02/2018 11:11:03,10622892,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188272647,10600000.0,0.0,10600000.0,10600000.0,10600000.0,10600000.0,0.0,10600000.0,10600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.188272647,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,10600000.0,0.0,10600000.0,10600000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.11.51-80-56906-6,18.218.11.51,56906,172.31.69.25,80,6,20/02/2018 11:02:41,1543932,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,637.3337686,4.533878435,257322.0,630106.7573,1543522.0,4.0,376.0,188.0,260.2152955,372.0,4.0,1543924.0,514641.3333,891036.8118,1543522.0,27.0,0,0,0,0,72,92,1.943090758,2.590787677,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.9.1-80-60939-6,18.219.9.1,60939,172.31.69.25,80,6,20/02/2018 11:09:50,1215056,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,809.8392173,5.761051342,202509.3333,495853.4913,1214666.0,4.0,365.0,182.5,224.1528496,341.0,24.0,1215050.0,405016.6667,701176.9117,1214666.0,21.0,0,0,0,0,72,92,2.469022004,3.292029339,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.229.235-80-62001-6,18.218.229.235,62001,172.31.69.25,80,6,20/02/2018 10:37:07,1797602,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,547.3959197,3.894076664,299600.3333,733676.4036,1797211.0,2.0,327.0,163.5,228.3954903,325.0,2.0,1797597.0,599199.0,1037508.835,1797211.0,60.0,0,0,0,0,72,92,1.668889999,2.225186665,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.5.43-80-56829-6,18.219.5.43,56829,172.31.69.25,80,6,20/02/2018 11:01:28,19098019,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104722903,19100000.0,0.0,19100000.0,19100000.0,19100000.0,19100000.0,0.0,19100000.0,19100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.104722903,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,19100000.0,0.0,19100000.0,19100000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.24.42-80-58254-6,18.216.24.42,58254,172.31.69.25,80,6,20/02/2018 10:30:03,13051355,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153240794,13100000.0,0.0,13100000.0,13100000.0,13100000.0,13100000.0,0.0,13100000.0,13100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.153240794,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,13100000.0,0.0,13100000.0,13100000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.115.60-80-58922-6,18.218.115.60,58922,172.31.69.25,80,6,20/02/2018 11:08:56,19716344,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101438685,19700000.0,0.0,19700000.0,19700000.0,19700000.0,19700000.0,0.0,19700000.0,19700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.101438685,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,19700000.0,0.0,19700000.0,19700000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.219.9.1-80-55695-6,18.219.9.1,55695,172.31.69.25,80,6,20/02/2018 10:23:08,1464140,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,672.0668789,4.780963569,244023.3333,597531.3195,1463729.0,10.0,380.0,190.0,254.5584412,370.0,10.0,1464125.0,488041.6667,844970.0354,1463729.0,21.0,0,0,0,0,72,92,2.048984387,2.731979182,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.11.51-80-54336-6,18.218.11.51,54336,172.31.69.25,80,6,20/02/2018 10:57:12,1421901,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,692.0313018,4.922986903,236983.5,580295.1592,1421506.0,3.0,367.0,183.5,255.265548,364.0,3.0,1421892.0,473964.0,820595.4614,1421506.0,20.0,0,0,0,0,72,92,2.10985153,2.813135373,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.24.42-80-57788-6,18.216.24.42,57788,172.31.69.25,80,6,20/02/2018 10:29:02,1808577,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,544.0741533,3.870446213,301429.5,738136.8396,1808145.0,3.0,406.0,203.0,93.33809512,269.0,137.0,1808574.0,602858.0,1043809.179,1808145.0,22.0,0,0,0,0,72,92,1.658762663,2.21168355,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.55.126-80-58292-6,18.218.55.126,58292,172.31.69.25,80,6,20/02/2018 10:29:41,37668432,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053094857,37700000.0,0.0,37700000.0,37700000.0,37700000.0,37700000.0,0.0,37700000.0,37700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.053094857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,37700000.0,0.0,37700000.0,37700000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.200.189-80-59813-6,18.216.200.189,59813,172.31.69.25,80,6,20/02/2018 11:07:41,27201245,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073526046,27200000.0,0.0,27200000.0,27200000.0,27200000.0,27200000.0,0.0,27200000.0,27200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.073526046,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,27200000.0,0.0,27200000.0,27200000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-52.14.136.135-80-60300-6,52.14.136.135,60300,172.31.69.25,80,6,20/02/2018 10:33:36,26524397,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07540228,26500000.0,0.0,26500000.0,26500000.0,26500000.0,26500000.0,0.0,26500000.0,26500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.07540228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,26500000.0,0.0,26500000.0,26500000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.24.42-80-59018-6,18.216.24.42,59018,172.31.69.25,80,6,20/02/2018 11:06:39,3886998,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514535896,3886998.0,0.0,3886998.0,3886998.0,3886998.0,3886998.0,0.0,3886998.0,3886998.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.514535896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.24.42-80-60650-6,18.216.24.42,60650,172.31.69.25,80,6,20/02/2018 11:10:08,23769302,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084142143,23800000.0,0.0,23800000.0,23800000.0,23800000.0,23800000.0,0.0,23800000.0,23800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.084142143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,23800000.0,0.0,23800000.0,23800000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.216.200.189-80-49174-6,18.216.200.189,49174,172.31.69.25,80,6,20/02/2018 10:44:43,37027975,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054013216,37000000.0,0.0,37000000.0,37000000.0,37000000.0,37000000.0,0.0,37000000.0,37000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.054013216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,37000000.0,0.0,37000000.0,37000000.0,DDoS attacks-LOIC-HTTP
172.31.69.25-18.218.11.51-80-60703-6,18.218.11.51,60703,172.31.69.25,80,6,20/02/2018 11:10:48,1186717,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,829.1783129,5.89862621,197786.1667,484252.3098,1186262.0,2.0,422.0,211.0,295.5706345,420.0,2.0,1186710.0,395570.0,684759.3869,1186262.0,27.0,0,0,0,0,72,92,2.527982661,3.370643549,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
